2026-05-04 20:53:18 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Initializing CPU scraper...
2026-05-04 20:53:39 | INFO     | ss_crawler | [repository] [repository] ⏸️ mxdbf: Unchanged - Intel Core i5-8400
2026-05-04 20:53:39 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:53:39 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 8/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/pjgfj.html
2026-05-04 20:53:41 | INFO     | ss_crawler | [repository] [repository] ✨ pjgfj: New - AMD Ryzen 9 9900X
2026-05-04 20:53:41 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-05-04 20:53:41 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 9/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/hhoej.html
2026-05-04 20:53:43 | INFO     | ss_crawler | [repository] [repository] ⏸️ hhoej: Unchanged - Intel Core i9-14900KF
2026-05-04 20:53:43 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:53:43 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 10/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/kojep.html
2026-05-04 20:53:45 | INFO     | ss_crawler | [repository] [repository] 💰 kojep: Updated (price €25.0→€35.0, description)
2026-05-04 20:53:45 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UPDATED: Processed: updated
2026-05-04 20:53:45 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 11/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/pjlnl.html
2026-05-04 20:53:48 | INFO     | ss_crawler | [repository] [repository] 💰 pjlnl: Updated (price €220.0→€200.0, title, description)
2026-05-04 20:53:48 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UPDATED: Processed: updated
2026-05-04 20:53:48 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 12/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/mjjle.html
2026-05-04 20:53:51 | INFO     | ss_crawler | [repository] [repository] ✨ mjjle: New - AMD Ryzen 3 PRO 3200G
2026-05-04 20:53:51 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-05-04 20:53:51 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 13/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/edbbx.html
2026-05-04 20:53:53 | INFO     | ss_crawler | [repository] [repository] ✨ edbbx: New - Intel Core i3-8100
2026-05-04 20:53:53 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-05-04 20:53:53 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 14/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/mhbno.html
2026-05-04 20:53:55 | INFO     | ss_crawler | [repository] [repository] ✨ mhbno: New - Intel Core i9-9900KF
2026-05-04 20:53:55 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-05-04 20:53:55 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 15/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/ploix.html
2026-05-04 20:53:57 | INFO     | ss_crawler | [repository] [repository] ✨ ploix: New - AMD Ryzen 5 240
2026-05-04 20:53:57 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-05-04 20:53:57 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 16/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/hjgkl.html
2026-05-04 20:54:01 | INFO     | ss_crawler | [repository] [repository] ✨ hjgkl: New - Intel Core i7-7700
2026-05-04 20:54:01 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-05-04 20:54:01 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 17/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/fdbml.html
2026-05-04 20:54:03 | INFO     | ss_crawler | [repository] [repository] ✨ fdbml: New - Intel Core i5-9600KF
2026-05-04 20:54:03 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-05-04 20:54:03 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 18/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/lnejh.html
2026-05-04 20:54:07 | INFO     | ss_crawler | [repository] [repository] ✨ lnejh: New - AMD Ryzen 7 7800X3D
2026-05-04 20:54:07 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-05-04 20:54:07 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 19/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/eoxff.html
2026-05-04 20:54:09 | INFO     | ss_crawler | [repository] [repository] ✨ eoxff: New - AMD Ryzen 5 5600
2026-05-04 20:54:09 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-05-04 20:54:09 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 20/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/pldnj.html
2026-05-04 20:54:13 | INFO     | ss_crawler | [repository] [repository] ✨ pldnj: New
2026-05-04 20:54:13 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNMATCHED: No CPU match found
2026-05-04 20:54:13 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 21/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/kpjmk.html
2026-05-04 20:54:16 | INFO     | ss_crawler | [repository] [repository] ✨ kpjmk: New - Intel Core i5-6500
2026-05-04 20:54:16 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-05-04 20:54:16 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 22/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/lodgk.html
2026-05-04 20:54:18 | INFO     | ss_crawler | [repository] [repository] ⏸️ lodgk: Unchanged - Intel Core i7-9700
2026-05-04 20:54:18 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:54:18 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 23/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/pinee.html
2026-05-04 20:54:20 | INFO     | ss_crawler | [repository] [repository] ⏸️ pinee: Unchanged - Intel Core i7-7700K
2026-05-04 20:54:20 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:54:20 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 24/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/lcdnn.html
2026-05-04 20:54:23 | INFO     | ss_crawler | [repository] [repository] ⏸️ lcdnn: Unchanged - Intel Core i7-6700
2026-05-04 20:54:23 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:54:23 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 25/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/eggjp.html
2026-05-04 20:54:25 | INFO     | ss_crawler | [repository] [repository] ⏸️ eggjp: Unchanged
2026-05-04 20:54:25 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNMATCHED: No CPU match found
2026-05-04 20:54:25 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 26/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/pmfbx.html
2026-05-04 20:54:27 | INFO     | ss_crawler | [repository] [repository] ⏸️ pmfbx: Unchanged - Intel Core i3-10105F
2026-05-04 20:54:27 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:54:27 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 27/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/loghc.html
2026-05-04 20:54:29 | INFO     | ss_crawler | [repository] [repository] ⏸️ loghc: Unchanged - Intel Core i3-7100
2026-05-04 20:54:29 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:54:29 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 28/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/fncdp.html
2026-05-04 20:54:32 | INFO     | ss_crawler | [repository] [repository] ⏸️ fncdp: Unchanged - Intel Core i7-4770
2026-05-04 20:54:32 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:54:32 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 29/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/khfbk.html
2026-05-04 20:54:35 | INFO     | ss_crawler | [repository] [repository] ⏸️ khfbk: Unchanged - Intel Core i7-6700K
2026-05-04 20:54:35 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:54:35 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 30/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/pmbgm.html
2026-05-04 20:54:37 | INFO     | ss_crawler | [repository] [repository] ⏸️ pmbgm: Unchanged - Intel Core i3-14100
2026-05-04 20:54:37 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:54:37 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Fetching CPU category: https://www.ss.com/lv/electronics/computers/completing-pc/cpu/page2.html
2026-05-04 20:54:37 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU category page: https://www.ss.com/lv/electronics/computers/completing-pc/cpu/page2.html
2026-05-04 20:54:40 | INFO     | ss_crawler | [cpu_parser] [cpu_parser] Found 30 listings on page
2026-05-04 20:54:40 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Found 30 CPU listings to process
2026-05-04 20:54:40 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 1/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/fbkdj.html
2026-05-04 20:54:41 | INFO     | ss_crawler | [repository] [repository] ⏸️ fbkdj: Unchanged - Intel Core i7-6700K
2026-05-04 20:54:41 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:54:41 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 2/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/hjxif.html
2026-05-04 20:54:44 | INFO     | ss_crawler | [repository] [repository] ⏸️ hjxif: Unchanged - Intel Core i7-8700
2026-05-04 20:54:44 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:54:44 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 3/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/bmxhf.html
2026-05-04 20:54:47 | INFO     | ss_crawler | [repository] [repository] ⏸️ bmxhf: Unchanged - Intel Core i7-7700
2026-05-04 20:54:47 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:54:47 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 4/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/ghfoj.html
2026-05-04 20:54:50 | INFO     | ss_crawler | [repository] [repository] ⏸️ ghfoj: Unchanged - AMD Ryzen 7 9800X3D
2026-05-04 20:54:50 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:54:50 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 5/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/hjfbj.html
2026-05-04 20:54:54 | INFO     | ss_crawler | [repository] [repository] ⏸️ hjfbj: Unchanged - Intel Core i3-4160
2026-05-04 20:54:54 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:54:54 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 6/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/fklkk.html
2026-05-04 20:54:56 | INFO     | ss_crawler | [repository] [repository] ⏸️ fklkk: Unchanged - Intel Core i5-10400
2026-05-04 20:54:56 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:54:56 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 7/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/bopgjx.html
2026-05-04 20:54:59 | INFO     | ss_crawler | [repository] [repository] ⏸️ bopgjx: Unchanged - Intel Core i5-8400
2026-05-04 20:54:59 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:54:59 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 8/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/klcci.html
2026-05-04 20:55:01 | INFO     | ss_crawler | [repository] [repository] ⏸️ klcci: Unchanged - Intel Core i5-9500
2026-05-04 20:55:01 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:01 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 9/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/boonbo.html
2026-05-04 20:55:04 | INFO     | ss_crawler | [repository] [repository] ⏸️ boonbo: Unchanged - Intel Core i3-10105
2026-05-04 20:55:04 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:04 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 10/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/fekmo.html
2026-05-04 20:55:07 | INFO     | ss_crawler | [repository] [repository] ⏸️ fekmo: Unchanged - Intel Core i9-14900KF
2026-05-04 20:55:07 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:07 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 11/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/mcjfd.html
2026-05-04 20:55:09 | INFO     | ss_crawler | [repository] [repository] ⏸️ mcjfd: Unchanged - Intel Core i5-9400F
2026-05-04 20:55:09 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:09 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 12/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/mjflp.html
2026-05-04 20:55:11 | INFO     | ss_crawler | [repository] [repository] ⏸️ mjflp: Unchanged - AMD Ryzen 5 8400F
2026-05-04 20:55:11 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:11 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 13/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/lnmin.html
2026-05-04 20:55:13 | INFO     | ss_crawler | [repository] [repository] ⏸️ lnmin: Unchanged - AMD Ryzen 7 8700F
2026-05-04 20:55:13 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:13 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 14/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/pmoec.html
2026-05-04 20:55:17 | INFO     | ss_crawler | [repository] [repository] ⏸️ pmoec: Unchanged - AMD Ryzen 5 7500F
2026-05-04 20:55:17 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:17 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 15/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/fiome.html
2026-05-04 20:55:19 | INFO     | ss_crawler | [repository] [repository] ⏸️ fiome: Unchanged - Intel Core i7-14700
2026-05-04 20:55:19 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:19 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 16/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/bopdgg.html
2026-05-04 20:55:22 | INFO     | ss_crawler | [repository] [repository] ⏸️ bopdgg: Unchanged - AMD Ryzen 5 3500X
2026-05-04 20:55:22 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:22 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 17/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/boonbn.html
2026-05-04 20:55:26 | INFO     | ss_crawler | [repository] [repository] ⏸️ boonbn: Unchanged - AMD Ryzen 5 2600
2026-05-04 20:55:26 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:26 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 18/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/bopfio.html
2026-05-04 20:55:28 | INFO     | ss_crawler | [repository] [repository] ⏸️ bopfio: Unchanged - Intel Core i5-10600K
2026-05-04 20:55:28 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:28 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 19/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/fkdem.html
2026-05-04 20:55:31 | INFO     | ss_crawler | [repository] [repository] ⏸️ fkdem: Unchanged - Intel Core i7-4770K
2026-05-04 20:55:31 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:31 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 20/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/hifej.html
2026-05-04 20:55:33 | INFO     | ss_crawler | [repository] [repository] ⏸️ hifej: Unchanged - Intel Core i5-7500
2026-05-04 20:55:33 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:33 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 21/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/bjkek.html
2026-05-04 20:55:35 | INFO     | ss_crawler | [repository] [repository] ⏸️ bjkek: Unchanged - Intel Core i3-2100 @ 3.10GHz
2026-05-04 20:55:35 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:35 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 22/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/lpidm.html
2026-05-04 20:55:36 | INFO     | ss_crawler | [repository] [repository] ⏸️ lpidm: Unchanged - Intel Core i3-2120 @ 3.30GHz
2026-05-04 20:55:36 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:36 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 23/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/boopef.html
2026-05-04 20:55:40 | INFO     | ss_crawler | [repository] [repository] ⏸️ boopef: Unchanged - AMD Ryzen 5 PRO 3400G
2026-05-04 20:55:40 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:40 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 24/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/boopej.html
2026-05-04 20:55:43 | INFO     | ss_crawler | [repository] [repository] ⏸️ boopej: Unchanged - Intel Core i7-7700
2026-05-04 20:55:43 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:43 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 25/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/hjlpn.html
2026-05-04 20:55:45 | INFO     | ss_crawler | [repository] [repository] ⏸️ hjlpn: Unchanged - Intel Core i7-3770K @ 3.50GHz
2026-05-04 20:55:45 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:45 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 26/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/mjgde.html
2026-05-04 20:55:48 | INFO     | ss_crawler | [repository] [repository] ⏸️ mjgde: Unchanged - Intel Core i5-7400
2026-05-04 20:55:48 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:48 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 27/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/gfgom.html
2026-05-04 20:55:51 | INFO     | ss_crawler | [repository] [repository] ⏸️ gfgom: Unchanged - Intel Core i7-7700K
2026-05-04 20:55:51 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:51 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 28/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/lomkj.html
2026-05-04 20:55:55 | INFO     | ss_crawler | [repository] [repository] ⏸️ lomkj: Unchanged - Intel Xeon E5-2620 @ 2.00GHz
2026-05-04 20:55:55 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:55 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 29/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/fdbgn.html
2026-05-04 20:55:58 | INFO     | ss_crawler | [repository] [repository] ⏸️ fdbgn: Unchanged - Intel Core i7-6700
2026-05-04 20:55:58 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:55:58 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 30/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/epjix.html
2026-05-04 20:56:01 | INFO     | ss_crawler | [repository] [repository] ⏸️ epjix: Unchanged - Intel Core i7-2600K @ 3.40GHz
2026-05-04 20:56:01 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-05-04 20:56:01 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Fetching CPU category: https://www.ss.com/lv/electronics/computers/completing-pc/cpu/page3.html
2026-05-04 20:56:01 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU category page: https://www.ss.com/lv/electronics/computers/completing-pc/cpu/page3.html
2026-05-04 20:56:04 | INFO     | ss_crawler | [cpu_parser] [cpu_parser] Found 15 listings on page
2026-05-04 20:56:04 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Found 15 CPU listings to process
2026-05-04 20:56:04 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 1/15: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/bxxipb.html
