2026-05-12 22:31:01 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 22:50:11 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 22:50:11 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 22:50:11 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 22:50:11 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 22:50:11 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 22:50:11 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 22:50:11 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 22:50:11 | INFO     | ss_crawler | [crawler] [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/completing-pc/motherboards/jnhmi.html
2026-05-12 22:50:14 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Matched jnhmi: MSI B250M GAMING PRO (75% confidence)
2026-05-12 22:52:36 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 22:52:36 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 22:52:36 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 22:52:36 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 22:52:36 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 22:52:36 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 22:52:36 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 22:52:36 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 22:52:36 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 22:52:36 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 22:52:36 | INFO     | ss_crawler | [crawler] [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/completing-pc/motherboards/dnchn.html
2026-05-12 22:52:38 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Matched dnchn: ASUS P8H61-M LX (71% confidence)
2026-05-12 22:55:42 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 22:55:42 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 22:55:42 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 22:55:42 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 22:55:42 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 22:55:42 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 22:55:42 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 22:55:42 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 22:55:42 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 22:55:42 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 22:55:42 | INFO     | ss_crawler | [crawler] [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/completing-pc/motherboards/pinmi.html
2026-05-12 22:55:45 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Matched pinmi: ASRock H61M-S (78% confidence)
2026-05-12 22:58:13 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 22:58:13 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 22:58:13 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 22:58:14 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 22:58:14 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 22:58:14 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 22:58:14 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 22:58:14 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 22:58:14 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 22:58:14 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 22:58:14 | INFO     | ss_crawler | [crawler] [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/completing-pc/motherboards/hgegh.html
2026-05-12 22:58:16 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Matched hgegh: ASRock H81M (69% confidence)
2026-05-12 23:08:49 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 23:08:49 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 23:08:49 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 23:08:49 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 23:08:49 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 23:08:49 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 23:08:49 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 23:08:49 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 23:08:49 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 23:08:49 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 23:08:49 | INFO     | ss_crawler | [crawler] [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/completing-pc/motherboards/hgegh.html
2026-05-12 23:08:52 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Matched hgegh: ASRock H81M (69% confidence)
2026-05-12 23:14:34 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 23:14:34 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 23:14:34 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 23:14:34 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 23:14:34 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 23:14:34 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 23:14:34 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 23:14:34 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 23:14:34 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 23:14:34 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 23:14:34 | INFO     | ss_crawler | [crawler] [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/completing-pc/motherboards/hgegh.html
2026-05-12 23:14:37 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Matched hgegh: ASRock H81M-VG4 R3.0 (74% confidence)
2026-05-12 23:15:00 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 23:15:00 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 23:15:00 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 23:15:00 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 23:15:00 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 23:15:00 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 23:15:00 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 23:15:00 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 23:15:00 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 23:15:00 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 23:15:00 | INFO     | ss_crawler | [crawler] [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/completing-pc/motherboards/fobec.html
2026-05-12 23:15:02 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Matched fobec: ASUS H61M-K (83% confidence)
2026-05-12 23:16:29 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 23:16:29 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 23:16:29 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 23:16:29 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 23:16:29 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 23:16:29 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 23:16:29 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 23:16:29 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 23:16:30 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 23:16:30 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 23:16:30 | INFO     | ss_crawler | [crawler] [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/completing-pc/motherboards/binbbd.html
2026-05-12 23:16:33 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Matched binbbd: ASUS MAXIMUS VIII RANGER (93% confidence)
2026-05-12 23:16:57 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 23:16:57 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 23:16:57 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 23:16:57 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 23:16:57 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 23:16:57 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 23:16:57 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 23:16:57 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 23:16:57 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 23:16:57 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 23:16:57 | INFO     | ss_crawler | [crawler] [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/completing-pc/motherboards/bjkjgi.html
2026-05-12 23:17:00 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Matched bjkjgi: ASRock B760M Steel Legend WiFi (100% confidence)
2026-05-12 23:17:24 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 23:17:24 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 23:17:24 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 23:17:24 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 23:17:24 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 23:17:24 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 23:17:24 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 23:17:24 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 23:17:24 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 23:17:24 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 23:17:24 | INFO     | ss_crawler | [crawler] [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/completing-pc/motherboards/hbkcf.html
2026-05-12 23:17:26 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Matched hbkcf: MSI MAG Z490 TOMAHAWK (95% confidence)
2026-05-12 23:18:17 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 23:18:17 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 23:18:17 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 23:18:17 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 23:18:17 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 23:18:17 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 23:18:17 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 23:18:17 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 23:18:17 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 23:18:17 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 23:18:17 | INFO     | ss_crawler | [crawler] [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/completing-pc/motherboards/enjmm.html
2026-05-12 23:18:20 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Matched enjmm: ASUS H110-PLUS (81% confidence)
2026-05-12 23:18:45 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 23:18:45 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-05-12 23:18:45 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-12 23:18:45 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] MotherboardMatcher initialized with 5729 motherboards
2026-05-12 23:18:45 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Loaded 5729 motherboard references
2026-05-12 23:18:45 | INFO     | ss_crawler | [motherboard_scraper] [motherboard_scraper] Initializing Motherboard scraper...
2026-05-12 23:18:45 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
