2026-06-01 18:56:30 | INFO     | ss_crawler | [lens_scraper] Initializing Lens scraper...
2026-06-01 18:56:47 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/dxfog.html
2026-06-01 18:56:50 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'ef 50mm 1.4'
2026-06-01 18:56:50 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF
2026-06-01 18:56:50 | INFO     | ss_crawler | [lens_scraper] Detected focal: 50mm (from_model=True)
2026-06-01 18:56:50 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: ef 50mm 1.4...'
2026-06-01 18:56:50 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 50mm F1.4 USM score=1.50
2026-06-01 18:56:50 | INFO     | ss_crawler | [lens_scraper] Matched [dxfog]: Canon_50mm_F1.4_USM (100% confidence)
2026-06-01 18:56:50 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/bgochc.html
2026-06-01 18:56:52 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '70-200 f4'
2026-06-01 18:56:52 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF
2026-06-01 18:56:52 | INFO     | ss_crawler | [lens_scraper] Detected focal: 70mm-200mm (from_model=True)
2026-06-01 18:56:52 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: 70-200 f4...'
2026-06-01 18:56:52 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 70-200mm F4L USM score=1.60
2026-06-01 18:56:52 | INFO     | ss_crawler | [lens_scraper] Matched [bgochc]: Canon_70-200mm_F4L_USM (100% confidence)
2026-06-01 18:56:52 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/dkxej.html
2026-06-01 18:56:54 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'ef 300mm f4 l'
2026-06-01 18:56:54 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF
2026-06-01 18:56:54 | INFO     | ss_crawler | [lens_scraper] Detected focal: 300mm (from_model=True)
2026-06-01 18:56:54 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: ef 300mm f4 l...'
2026-06-01 18:56:54 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 300mm F4L IS USM score=1.60
2026-06-01 18:56:54 | INFO     | ss_crawler | [lens_scraper] Matched [dkxej]: Canon_300mm_F4L_IS_USM (100% confidence)
2026-06-01 18:56:54 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/blbpdh.html
2026-06-01 18:56:58 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'ef-m 22mm stm'
2026-06-01 18:56:58 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF
2026-06-01 18:56:58 | INFO     | ss_crawler | [lens_scraper] Detected focal: 22mm (from_model=True)
2026-06-01 18:56:58 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: ef-m 22mm stm...'
2026-06-01 18:56:58 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 40mm F2.8 STM score=0.80
2026-06-01 18:56:58 | INFO     | ss_crawler | [lens_scraper] Matched [blbpdh]: Canon_40mm_F2.8_STM (80% confidence)
2026-06-01 18:56:58 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/emnbd.html
2026-06-01 18:57:01 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'ef 24-70mm 2.8'
2026-06-01 18:57:01 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF
2026-06-01 18:57:01 | INFO     | ss_crawler | [lens_scraper] Detected focal: 24mm-70mm (from_model=True)
2026-06-01 18:57:01 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: ef 24-70mm 2.8...'
2026-06-01 18:57:01 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 24-70mm F2.8L USM score=1.60
2026-06-01 18:57:01 | INFO     | ss_crawler | [lens_scraper] Matched [emnbd]: Canon_24-70mm_F2.8L_USM (100% confidence)
2026-06-01 18:57:01 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/fkxff.html
2026-06-01 18:57:03 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '28mm f2.0'
2026-06-01 18:57:03 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-06-01 18:57:03 | INFO     | ss_crawler | [lens_scraper] Detected focal: 28mm (from_model=True)
2026-06-01 18:57:03 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'sony modelis: 28mm f2.0...'
2026-06-01 18:57:03 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: Sony FE 28-70mm F2 GM score=0.95
2026-06-01 18:57:03 | INFO     | ss_crawler | [lens_scraper] Matched [fkxff]: Sony_Sony_FE_28-70mm_F2_GM (95% confidence)
2026-06-01 18:57:03 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/enmom.html
2026-06-01 18:57:05 | INFO     | ss_crawler | [lens_scraper] Filtered [enmom]: filtered_nikon
2026-06-01 18:57:05 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/gxnof.html
2026-06-01 18:57:09 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'ef 85/1.2 l ii'
2026-06-01 18:57:09 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF
2026-06-01 18:57:09 | INFO     | ss_crawler | [lens_scraper] Detected focal: 85mm (from_model=True)
2026-06-01 18:57:09 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: ef 85/1.2 l ii...'
2026-06-01 18:57:09 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 85mm F1.2L II USM score=1.70
2026-06-01 18:57:09 | INFO     | ss_crawler | [lens_scraper] Matched [gxnof]: Canon_85mm_F1.2L_II_USM (100% confidence)
2026-06-01 18:57:09 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/gmleh.html
2026-06-01 18:57:12 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '75mm. /1.8'
2026-06-01 18:57:12 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-06-01 18:57:12 | INFO     | ss_crawler | [lens_scraper] Detected focal: 75mm (from_model=True)
2026-06-01 18:57:12 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'olympus modelis: 75mm. /1.8...'
2026-06-01 18:57:12 | INFO     | ss_crawler | [lens_scraper] No match for [gmleh]
2026-06-01 18:57:12 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/eggbd.html
2026-06-01 18:57:15 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'macro 30mm/2, 8'
2026-06-01 18:57:15 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-06-01 18:57:15 | INFO     | ss_crawler | [lens_scraper] Detected focal: 30mm (from_model=True)
2026-06-01 18:57:15 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'panasonic modelis: macro 30mm/2, 8...'
2026-06-01 18:57:15 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 30mm F1.4 DC HSM Art score=0.85
2026-06-01 18:57:15 | INFO     | ss_crawler | [lens_scraper] Matched [eggbd]: Sigma_30mm_F1.4_DC_HSM_Art (85% confidence)
2026-06-01 18:57:15 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/cnbef.html
2026-06-01 18:57:18 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '50mm 1.4 usm'
2026-06-01 18:57:18 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-06-01 18:57:18 | INFO     | ss_crawler | [lens_scraper] Detected focal: 50mm (from_model=True)
2026-06-01 18:57:18 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: 50mm 1.4 usm...'
2026-06-01 18:57:18 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 50mm F1.4 USM score=1.50
2026-06-01 18:57:18 | INFO     | ss_crawler | [lens_scraper] Matched [cnbef]: Canon_50mm_F1.4_USM (100% confidence)
2026-06-01 18:57:18 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/bjfmip.html
2026-06-01 18:57:21 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '12mm f2'
2026-06-01 18:57:21 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-06-01 18:57:21 | INFO     | ss_crawler | [lens_scraper] Detected focal: 12mm (from_model=True)
2026-06-01 18:57:21 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'samyang modelis: 12mm f2...'
2026-06-01 18:57:21 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 12mm F2.8 ED AS IF NCS UMC Fisheye score=0.85
2026-06-01 18:57:21 | INFO     | ss_crawler | [lens_scraper] Matched [bjfmip]: Rokinon_12mm_F2.8_ED_AS_IF_NCS_UMC_Fisheye (85% confidence)
2026-06-01 18:57:21 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/bhbiex.html
2026-06-01 18:57:23 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '35mm f1.8. oss'
2026-06-01 18:57:23 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-06-01 18:57:23 | INFO     | ss_crawler | [lens_scraper] Detected focal: 35mm (from_model=True)
2026-06-01 18:57:23 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'sony modelis: 35mm f1.8. oss...'
2026-06-01 18:57:23 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: Sony E 35mm F1.8 OSS score=0.95
2026-06-01 18:57:23 | INFO     | ss_crawler | [lens_scraper] Matched [bhbiex]: Sony_Sony_E_35mm_F1.8_OSS (95% confidence)
2026-06-01 18:57:23 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/bgmpxe.html
2026-06-01 18:57:26 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'sp70-200 f/2, 8'
2026-06-01 18:57:26 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-06-01 18:57:26 | INFO     | ss_crawler | [lens_scraper] Detected focal: 70mm-200mm (from_model=True)
2026-06-01 18:57:26 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'tamron canon modelis: sp70-200 f/2, 8...'
2026-06-01 18:57:26 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 70-200mm F2.8 Di LD (IF) Macro AF score=1.40
2026-06-01 18:57:26 | INFO     | ss_crawler | [lens_scraper] Matched [bgmpxe]: Tamron_70-200mm_F2.8_Di_LD_(IF)_Macro_AF (100% confidence)
2026-06-01 18:57:26 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/eplej.html
2026-06-01 18:57:28 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'af-p 18-55 vr'
2026-06-01 18:57:28 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-06-01 18:57:28 | INFO     | ss_crawler | [lens_scraper] Detected focal: 18mm-55mm (from_model=True)
2026-06-01 18:57:28 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'nikkor modelis: af-p 18-55 vr...'
2026-06-01 18:57:28 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 18-55mm F3.5-5.6 IS STM score=0.85
2026-06-01 18:57:28 | INFO     | ss_crawler | [lens_scraper] Matched [eplej]: Canon_18-55mm_F3.5-5.6_IS_STM (85% confidence)
2026-06-01 18:57:28 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/ellxn.html
2026-06-01 18:57:31 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'sel20f28'
2026-06-01 18:57:31 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-06-01 18:57:31 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: Sony E 20mm F2.8 score=1.05
2026-06-01 18:57:31 | INFO     | ss_crawler | [lens_scraper] Matched [ellxn]: Sony_Sony_E_20mm_F2.8 (100% confidence)
2026-06-01 18:57:31 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/fdgki.html
2026-06-01 18:57:33 | INFO     | ss_crawler | [lens_scraper] Filtered [fdgki]: filtered_nikon
2026-06-01 18:57:33 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/hehxk.html
2026-06-01 18:57:34 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '45-175mm'
2026-06-01 18:57:34 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-06-01 18:57:34 | INFO     | ss_crawler | [lens_scraper] Detected focal: 45mm-175mm (from_model=True)
2026-06-01 18:57:34 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'panasonic modelis: 45-175mm...'
2026-06-01 18:57:34 | INFO     | ss_crawler | [lens_scraper] No match for [hehxk]
2026-06-01 18:57:34 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/mchbk.html
2026-06-01 18:57:38 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '9-18mm'
2026-06-01 18:57:38 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-06-01 18:57:38 | INFO     | ss_crawler | [lens_scraper] Detected focal: 9mm-18mm (from_model=True)
2026-06-01 18:57:38 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'olympus modelis: 9-18mm...'
2026-06-01 18:57:38 | INFO     | ss_crawler | [lens_scraper] No match for [mchbk]
2026-06-01 18:57:38 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/fphgm.html
2026-06-01 18:57:40 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '9'
2026-06-01 18:57:40 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-06-01 18:57:40 | INFO     | ss_crawler | [lens_scraper] No match for [fphgm]
2026-06-01 18:57:40 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/dbxee.html
2026-06-01 18:57:43 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'ef 17-40mm f/4'
2026-06-01 18:57:43 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF
2026-06-01 18:57:43 | INFO     | ss_crawler | [lens_scraper] Detected focal: 17mm-40mm (from_model=True)
2026-06-01 18:57:43 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: ef 17-40mm f/4...'
2026-06-01 18:57:43 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 17-40mm F4L USM score=1.60
2026-06-01 18:57:43 | INFO     | ss_crawler | [lens_scraper] Matched [dbxee]: Canon_17-40mm_F4L_USM (100% confidence)
2026-06-01 18:57:43 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/dfmbj.html
2026-06-01 18:57:45 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'rf 135/1.8 l'
2026-06-01 18:57:45 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: RF
2026-06-01 18:57:45 | INFO     | ss_crawler | [lens_scraper] Detected focal: 135mm (from_model=True)
2026-06-01 18:57:45 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: rf 135/1.8 l...'
2026-06-01 18:57:45 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 135mm f/1.8 L IS USM score=1.60
2026-06-01 18:57:45 | INFO     | ss_crawler | [lens_scraper] Matched [dfmbj]: Canon_135mm_f_1.8_L_IS_USM (100% confidence)
2026-06-01 18:57:45 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/pdlpc.html
2026-06-01 18:57:49 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'samyang 35mm'
2026-06-01 18:57:49 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-06-01 18:57:49 | INFO     | ss_crawler | [lens_scraper] Detected focal: 35mm (from_model=True)
2026-06-01 18:57:49 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'samyang modelis: samyang 35mm...'
2026-06-01 18:57:49 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: Sony E 35mm F1.8 OSS score=0.80
2026-06-01 18:57:49 | INFO     | ss_crawler | [lens_scraper] Matched [pdlpc]: Sony_Sony_E_35mm_F1.8_OSS (80% confidence)
2026-06-01 18:57:49 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/lpkfn.html
2026-06-01 18:57:51 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'ef 50 mm f/1.4'
2026-06-01 18:57:51 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF
2026-06-01 18:57:51 | INFO     | ss_crawler | [lens_scraper] Detected focal: 50mm (from_model=True)
2026-06-01 18:57:51 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: ef 50 mm f/1.4...'
2026-06-01 18:57:51 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 50mm F1.4 USM score=1.50
2026-06-01 18:57:51 | INFO     | ss_crawler | [lens_scraper] Matched [lpkfn]: Canon_50mm_F1.4_USM (100% confidence)
2026-06-01 18:57:51 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/cmxho.html
2026-06-01 18:57:53 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'sel30m35'
2026-06-01 18:57:53 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-06-01 18:57:53 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: Sony E 30mm F3.5 Macro score=1.05
2026-06-01 18:57:53 | INFO     | ss_crawler | [lens_scraper] Matched [cmxho]: Sony_Sony_E_30mm_F3.5_Macro (100% confidence)
2026-06-01 18:57:53 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/gobcn.html
2026-06-01 18:57:55 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'lumix 20mm'
2026-06-01 18:57:55 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-06-01 18:57:55 | INFO     | ss_crawler | [lens_scraper] Detected focal: 20mm (from_model=True)
2026-06-01 18:57:55 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'panasonic modelis: lumix 20mm...'
2026-06-01 18:57:55 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 20mm F2.8 USM score=0.85
2026-06-01 18:57:55 | INFO     | ss_crawler | [lens_scraper] Matched [gobcn]: Canon_20mm_F2.8_USM (85% confidence)
2026-06-01 18:57:55 | INFO     | ss_crawler | [lens_scraper] Fetching page 2: https://www.ss.com/lv/electronics/photo-optics/objectives/page2.html
2026-06-01 18:57:55 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/lv/electronics/photo-optics/objectives/page2.html
2026-06-01 18:57:56 | INFO     | ss_crawler | [lens_scraper] Found 32 listings on page 2
2026-06-01 18:57:56 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/dnmge.html
2026-06-01 18:57:59 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'fe 85m f1.8'
2026-06-01 18:57:59 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-06-01 18:57:59 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: Sony FE 85mm F1.8 score=1.30
2026-06-01 18:57:59 | INFO     | ss_crawler | [lens_scraper] Matched [dnmge]: Sony_Sony_FE_85mm_F1.8 (100% confidence)
2026-06-01 18:57:59 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/dnmge.html
2026-06-01 18:58:01 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'fe 85m f1.8'
2026-06-01 18:58:01 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-06-01 18:58:01 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: Sony FE 85mm F1.8 score=1.30
2026-06-01 18:58:01 | INFO     | ss_crawler | [lens_scraper] Matched [dnmge]: Sony_Sony_FE_85mm_F1.8 (100% confidence)
2026-06-01 18:58:01 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/dnmge.html
2026-06-01 18:58:03 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'fe 85m f1.8'
2026-06-01 18:58:03 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-06-01 18:58:03 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: Sony FE 85mm F1.8 score=1.30
2026-06-01 18:58:03 | INFO     | ss_crawler | [lens_scraper] Matched [dnmge]: Sony_Sony_FE_85mm_F1.8 (100% confidence)
2026-06-01 18:58:03 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/behfjl.html
2026-06-01 18:58:07 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '2, 8/28 mm'
2026-06-01 18:58:07 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-06-01 18:58:07 | INFO     | ss_crawler | [lens_scraper] Detected focal: 28mm (from_model=True)
2026-06-01 18:58:07 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'albinar modelis: 2, 8/28 mm...'
2026-06-01 18:58:07 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 28mm F2.8 IS USM score=1.00
2026-06-01 18:58:07 | INFO     | ss_crawler | [lens_scraper] Matched [behfjl]: Canon_28mm_F2.8_IS_USM (100% confidence)
2026-06-01 18:58:07 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/adjig.html
2026-06-01 18:58:08 | INFO     | ss_crawler | [lens_scraper] Filtered [adjig]: filtered_nikon
2026-06-01 18:58:08 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/akcok.html
2026-06-01 18:58:10 | INFO     | ss_crawler | [lens_scraper] Filtered [akcok]: filtered_nikon
2026-06-01 18:58:10 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/hexkl.html
2026-06-01 18:58:13 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '50mmm'
2026-06-01 18:58:13 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF
2026-06-01 18:58:13 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 50mm F1.4 USM score=1.05
2026-06-01 18:58:13 | INFO     | ss_crawler | [lens_scraper] Matched [hexkl]: Canon_50mm_F1.4_USM (100% confidence)
2026-06-01 18:58:13 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/dnkbi.html
2026-06-01 18:58:15 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'ef-s 10-18 is'
2026-06-01 18:58:15 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF-S
2026-06-01 18:58:15 | INFO     | ss_crawler | [lens_scraper] Detected focal: 10mm-18mm (from_model=True)
2026-06-01 18:58:15 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: ef-s 10-18 is...'
2026-06-01 18:58:15 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 10-18mm F4.5-5.6 IS STM score=1.35
