2026-04-18 21:52:35 | INFO     | ss_crawler | [scraper] [scraper] 🚀 Initializing scraper...
2026-04-18 21:54:01 | INFO     | ss_crawler | [repository] [repository] New listing created: pcodp
2026-04-18 21:54:01 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-18 21:54:01 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 2/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/loifj.html
2026-04-18 21:54:05 | INFO     | ss_crawler | [repository] [repository] New listing created: loifj
2026-04-18 21:54:05 | INFO     | ss_crawler | [scraper] [scraper] ⚠️ LOW_CONFIDENCE: Match confidence 0.55 below threshold
2026-04-18 21:54:05 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 3/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/mniox.html
2026-04-18 21:54:07 | INFO     | ss_crawler | [repository] [repository] New listing created: mniox
2026-04-18 21:54:07 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-18 21:54:07 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 4/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/biloio.html
2026-04-18 21:54:10 | INFO     | ss_crawler | [repository] [repository] New listing created: biloio
2026-04-18 21:54:10 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-18 21:54:10 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 5/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bkghek.html
2026-04-18 21:54:12 | INFO     | ss_crawler | [repository] [repository] New listing created: bkghek
2026-04-18 21:54:12 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-18 21:54:12 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 6/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bopnkk.html
2026-04-18 21:54:15 | INFO     | ss_crawler | [repository] [repository] New listing created: bopnkk
2026-04-18 21:54:15 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-18 21:54:15 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 7/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/nfhdj.html
2026-04-18 21:54:17 | INFO     | ss_crawler | [repository] [repository] New listing created: nfhdj
2026-04-18 21:54:17 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-18 21:54:17 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 8/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bpxpie.html
2026-04-18 21:54:20 | INFO     | ss_crawler | [repository] [repository] New listing created: bpxpie
2026-04-18 21:54:20 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-18 21:54:20 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 9/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/biigbm.html
2026-04-18 21:54:23 | INFO     | ss_crawler | [repository] [repository] Price updated for biigbm: 250.0 → 230.0
2026-04-18 21:54:23 | INFO     | ss_crawler | [scraper] [scraper] 💰 UPDATED: Processed: updated
2026-04-18 21:54:23 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 10/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/fneho.html
2026-04-18 21:54:25 | INFO     | ss_crawler | [repository] [repository] New listing created: fneho
2026-04-18 21:54:25 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-18 21:54:25 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 11/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/niick.html
2026-04-18 21:54:27 | INFO     | ss_crawler | [repository] [repository] New listing created: niick
2026-04-18 21:54:27 | INFO     | ss_crawler | [scraper] [scraper] ❓ UNMATCHED: No GPU match found
2026-04-18 21:54:27 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 12/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bjdxmb.html
2026-04-18 21:54:30 | INFO     | ss_crawler | [repository] [repository] New listing created: bjdxmb
2026-04-18 21:54:30 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-18 21:54:30 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 13/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bigmde.html
2026-04-18 21:54:32 | INFO     | ss_crawler | [repository] [repository] New listing created: bigmde
2026-04-18 21:54:32 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-18 21:54:32 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 14/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bkkeep.html
2026-04-18 21:54:35 | INFO     | ss_crawler | [repository] [repository] New listing created: bkkeep
2026-04-18 21:54:35 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-18 21:54:35 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 15/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bijmep.html
2026-04-18 21:54:37 | INFO     | ss_crawler | [repository] [repository] New listing created: bijmep
2026-04-18 21:54:37 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-18 21:54:37 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 16/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/pdjhk.html
2026-04-18 21:54:39 | INFO     | ss_crawler | [repository] [repository] New listing created: pdjhk
2026-04-18 21:54:39 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-18 21:54:39 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 17/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/fdfml.html
2026-04-18 21:54:41 | INFO     | ss_crawler | [repository] [repository] New listing created: fdfml
2026-04-18 21:54:41 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-18 21:54:41 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 18/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bopmxk.html
2026-04-18 21:54:43 | INFO     | ss_crawler | [repository] [repository] New listing created: bopmxk
2026-04-18 21:54:43 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-18 21:54:43 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 19/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/lnbho.html
2026-04-18 21:54:45 | INFO     | ss_crawler | [repository] [repository] New listing created: lnbho
2026-04-18 21:54:45 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-18 21:54:45 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 20/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/fjdej.html
2026-04-18 21:54:48 | INFO     | ss_crawler | [repository] [repository] New listing created: fjdej
2026-04-18 21:54:48 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-18 21:54:48 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 21/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bjcdjm.html
2026-04-18 21:54:50 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:54:50 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 22/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/fkmij.html
2026-04-18 21:54:52 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:54:52 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 23/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bkmnlc.html
2026-04-18 21:54:55 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:54:55 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 24/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/fjdox.html
2026-04-18 21:54:59 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:54:59 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 25/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bolpdx.html
2026-04-18 21:55:01 | INFO     | ss_crawler | [scraper] [scraper] ❓ UNMATCHED: No GPU match found
2026-04-18 21:55:01 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 26/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/blgiel.html
2026-04-18 21:55:04 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:55:04 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 27/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/ebcgn.html
2026-04-18 21:55:06 | INFO     | ss_crawler | [scraper] [scraper] ⚠️ LOW_CONFIDENCE: Match confidence 0.42 below threshold
2026-04-18 21:55:06 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 28/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/ppmhc.html
2026-04-18 21:55:09 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:55:09 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 29/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/nhefi.html
2026-04-18 21:55:11 | INFO     | ss_crawler | [scraper] [scraper] ⚠️ LOW_CONFIDENCE: Match confidence 0.55 below threshold
2026-04-18 21:55:11 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 30/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bkfomx.html
2026-04-18 21:55:13 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:55:13 | INFO     | ss_crawler | [scraper] [scraper] 📄 Fetching category: https://www.ss.com/lv/electronics/computers/completing-pc/video/page3.html
2026-04-18 21:55:13 | INFO     | ss_crawler | [crawler] [crawler] Fetching category page: https://www.ss.com/lv/electronics/computers/completing-pc/video/page3.html
2026-04-18 21:55:16 | INFO     | ss_crawler | [parser] [parser] Found 30 listings on page
2026-04-18 21:55:16 | INFO     | ss_crawler | [scraper] [scraper] 🔍 Found 30 listings to process
2026-04-18 21:55:16 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 1/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/lpjic.html
2026-04-18 21:55:19 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:55:19 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 2/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/epexo.html
2026-04-18 21:55:21 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:55:21 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 3/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bihlfm.html
2026-04-18 21:55:24 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:55:24 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 4/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/blbeol.html
2026-04-18 21:55:27 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:55:27 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 5/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bkhdnd.html
2026-04-18 21:55:30 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:55:30 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 6/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/fenki.html
2026-04-18 21:55:34 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:55:34 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 7/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/lnkjl.html
2026-04-18 21:55:37 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:55:37 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 8/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/adggp.html
2026-04-18 21:55:39 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:55:39 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 9/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/ndokf.html
2026-04-18 21:55:41 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:55:41 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 10/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bkejlk.html
2026-04-18 21:55:43 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:55:43 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 11/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/fcjgn.html
2026-04-18 21:55:47 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:55:47 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 12/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/biohcc.html
2026-04-18 21:55:49 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:55:49 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 13/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/boploi.html
2026-04-18 21:55:51 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:55:51 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 14/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/plodn.html
2026-04-18 21:55:54 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:55:54 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 15/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/ppnec.html
2026-04-18 21:55:56 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:55:56 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 16/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/lmkjk.html
2026-04-18 21:55:58 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:55:58 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 17/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bpxxmd.html
2026-04-18 21:56:00 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:56:00 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 18/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bikdpl.html
2026-04-18 21:56:02 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
2026-04-18 21:56:02 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 19/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bkbied.html
2026-04-18 21:56:04 | INFO     | ss_crawler | [scraper] [scraper] ⏭️ UNCHANGED: Processed: unchanged
