2026-05-30 20:00:41 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-30 20:00:47 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-30 20:00:47 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5742 case references
2026-05-30 20:00:49 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5732 motherboards
2026-05-30 20:00:49 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-30 20:00:49 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-30 20:00:49 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-30 20:00:49 | INFO     | ss_crawler | [crawler] Fetching single computer listing: https://www.ss.com/msg/lv/electronics/computers/pc/gexxm.html
2026-05-30 20:00:52 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 16 SSDs
2026-05-30 20:00:52 | INFO     | ss_crawler | [computer_matcher] [SSD DEBUG] Set result.ssd: {'id': 769, 'brand': 'Intel', 'model': '545s', 'interface': 'SATA/AHCI', 'form_factor': '2.5" & M.2 (256GB)', 'capacity_gb': 256, 'controller': 'SMI SM2259', 'configuration': 'Single-core, 4-ch, 8-CE/ch', 'has_dram': True, 'hmb': None, 'nand_brand': 'Intel', 'nand_type': 'TLC', 'layers': '64', 'read_speed_mb': 550, 'write_speed_mb': 500, 'category': 'High-End SATA', 'notes': None, 'search_keywords': ['545', 'intel 545s', 'intel', '545s', 'intel 545'], 'normalized_name': 'intel 545s', 'name': 'Intel 545s'}
2026-05-30 20:00:52 | INFO     | ss_crawler | [image_downloader] Downloaded image for gexxm: gexxm_1bfa06ae.jpg
2026-05-30 20:00:52 | INFO     | ss_crawler | [computer_scraper] Image saved locally: computers\gexxm_1bfa06ae.jpg
2026-05-30 20:00:52 | INFO     | ss_crawler | [computer_scraper] Single scrape result: new - New: Datori un orgtehnika/Datori/ Pārdod...
2026-05-30 20:00:53 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 16 SSDs
2026-05-30 20:00:53 | INFO     | ss_crawler | [computer_matcher] [SSD DEBUG] Set result.ssd: {'id': 769, 'brand': 'Intel', 'model': '545s', 'interface': 'SATA/AHCI', 'form_factor': '2.5" & M.2 (256GB)', 'capacity_gb': 256, 'controller': 'SMI SM2259', 'configuration': 'Single-core, 4-ch, 8-CE/ch', 'has_dram': True, 'hmb': None, 'nand_brand': 'Intel', 'nand_type': 'TLC', 'layers': '64', 'read_speed_mb': 550, 'write_speed_mb': 500, 'category': 'High-End SATA', 'notes': None, 'search_keywords': ['545', 'intel 545s', 'intel', '545s', 'intel 545'], 'normalized_name': 'intel 545s', 'name': 'Intel 545s'}
2026-05-30 20:01:27 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-30 20:01:27 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-30 20:01:27 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-30 20:01:28 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-30 20:01:28 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-30 20:01:28 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-30 20:01:29 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2451 SSDs
2026-05-30 20:01:29 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-30 20:01:29 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5742 case references
2026-05-30 20:01:31 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5732 motherboards
2026-05-30 20:01:31 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-30 20:01:31 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-30 20:01:31 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-30 20:01:31 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-30 20:01:31 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-30 20:01:31 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-30 20:01:32 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-30 20:01:32 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-30 20:01:32 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-30 20:01:32 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2451 SSDs
2026-05-30 20:01:33 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-30 20:01:33 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5742 case references
2026-05-30 20:01:34 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5732 motherboards
2026-05-30 20:01:35 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-30 20:01:35 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-30 20:01:35 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-30 20:01:35 | INFO     | ss_crawler | [crawler] Fetching single computer listing: https://www.ss.com/msg/lv/electronics/computers/pc/gexxm.html
2026-05-30 20:01:38 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 16 SSDs
2026-05-30 20:01:38 | INFO     | ss_crawler | [computer_matcher] [SSD DEBUG] Set result.ssd: {'id': 769, 'brand': 'Intel', 'model': '545s', 'interface': 'SATA/AHCI', 'form_factor': '2.5" & M.2 (256GB)', 'capacity_gb': 256, 'controller': 'SMI SM2259', 'configuration': 'Single-core, 4-ch, 8-CE/ch', 'has_dram': True, 'hmb': None, 'nand_brand': 'Intel', 'nand_type': 'TLC', 'layers': '64', 'read_speed_mb': 550, 'write_speed_mb': 500, 'category': 'High-End SATA', 'notes': None, 'search_keywords': ['545', 'intel 545s', 'intel', '545s', 'intel 545'], 'normalized_name': 'intel 545s', 'name': 'Intel 545s'}
2026-05-30 20:01:39 | INFO     | ss_crawler | [computer_scraper] Single scrape result: unchanged - Unchanged: Datori un orgtehnika/Datori/ Pārdod...
2026-05-30 20:01:39 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 16 SSDs
2026-05-30 20:01:39 | INFO     | ss_crawler | [computer_matcher] [SSD DEBUG] Set result.ssd: {'id': 769, 'brand': 'Intel', 'model': '545s', 'interface': 'SATA/AHCI', 'form_factor': '2.5" & M.2 (256GB)', 'capacity_gb': 256, 'controller': 'SMI SM2259', 'configuration': 'Single-core, 4-ch, 8-CE/ch', 'has_dram': True, 'hmb': None, 'nand_brand': 'Intel', 'nand_type': 'TLC', 'layers': '64', 'read_speed_mb': 550, 'write_speed_mb': 500, 'category': 'High-End SATA', 'notes': None, 'search_keywords': ['545', 'intel 545s', 'intel', '545s', 'intel 545'], 'normalized_name': 'intel 545s', 'name': 'Intel 545s'}
2026-05-30 20:37:15 | INFO     | ss_crawler | [migration] 🚀 Starting migration...
2026-05-30 20:37:15 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-30 20:37:15 | INFO     | ss_crawler | [migration] 
📋 Migrating table: listings
2026-05-30 20:37:16 | INFO     | ss_crawler | [migration]   ➕ Adding version_number column...
2026-05-30 20:37:16 | INFO     | ss_crawler | [migration]   ✅ Added version_number column
2026-05-30 20:37:16 | INFO     | ss_crawler | [migration]   ✅ Set version_number to NOT NULL
2026-05-30 20:44:28 | INFO     | ss_crawler | [migration] 🚀 Starting migration...
2026-05-30 20:44:28 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-30 20:44:28 | INFO     | ss_crawler | [migration] 
📋 Migrating table: listings
2026-05-30 20:44:28 | INFO     | ss_crawler | [migration]   ➕ Adding version_number column...
2026-05-30 20:44:28 | INFO     | ss_crawler | [migration]   ✅ Added version_number column
2026-05-30 20:44:28 | INFO     | ss_crawler | [migration]   📝 Setting version_number=1 for existing rows...
2026-05-30 20:44:28 | INFO     | ss_crawler | [migration]   ✓ No rows needed updating
2026-05-30 20:44:28 | INFO     | ss_crawler | [migration]   🔒 Setting version_number to NOT NULL...
2026-05-30 20:44:28 | INFO     | ss_crawler | [migration]   ✅ Set version_number to NOT NULL
2026-05-30 20:57:36 | ERROR    | ss_crawler | [migration] 
❌ Migration failed: (psycopg2.OperationalError) could not receive data from server: Software caused connection abort (0x00002745/10053)

(Background on this error at: https://sqlalche.me/e/20/e3q8)
2026-05-30 21:11:11 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-30 21:20:44 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-30 21:20:44 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-30 21:20:44 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-30 21:20:47 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-30 21:20:47 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-30 21:20:47 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-30 21:20:48 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2451 SSDs
2026-05-30 21:20:48 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-30 21:20:48 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5742 case references
2026-05-30 21:20:52 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5732 motherboards
2026-05-30 21:20:52 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-30 21:20:52 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-30 21:20:52 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-30 21:20:52 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-30 21:20:52 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-30 21:20:52 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-30 21:20:55 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-30 21:20:55 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-30 21:20:55 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-30 21:20:56 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2451 SSDs
2026-05-30 21:20:56 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-30 21:20:56 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5742 case references
2026-05-30 21:21:00 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5732 motherboards
2026-05-30 21:21:00 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-30 21:21:00 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-30 21:21:00 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-30 21:21:00 | INFO     | ss_crawler | [crawler] Fetching single computer listing: https://www.ss.com/msg/lv/electronics/computers/pc/gexxm.html
2026-05-30 21:21:04 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 16 SSDs
2026-05-30 21:21:04 | INFO     | ss_crawler | [computer_matcher] [SSD DEBUG] Set result.ssd: {'id': 769, 'brand': 'Intel', 'model': '545s', 'interface': 'SATA/AHCI', 'form_factor': '2.5" & M.2 (256GB)', 'capacity_gb': 256, 'controller': 'SMI SM2259', 'configuration': 'Single-core, 4-ch, 8-CE/ch', 'has_dram': True, 'hmb': None, 'nand_brand': 'Intel', 'nand_type': 'TLC', 'layers': '64', 'read_speed_mb': 550, 'write_speed_mb': 500, 'category': 'High-End SATA', 'notes': None, 'search_keywords': ['545', 'intel 545s', 'intel', '545s', 'intel 545'], 'normalized_name': 'intel 545s', 'name': 'Intel 545s'}
2026-05-30 21:21:05 | INFO     | ss_crawler | [listing_versioning] Detected ID reuse for gexxm: 'Datori un orgtehnika/Datori/ Pārdod' (v1) → new listing (v2)
2026-05-30 21:21:05 | INFO     | ss_crawler | [computer_scraper] Single scrape result: new_version - New version (2): Datori un orgtehnika/Datori/ Pārdod...
2026-05-30 21:21:05 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 16 SSDs
2026-05-30 21:21:05 | INFO     | ss_crawler | [computer_matcher] [SSD DEBUG] Set result.ssd: {'id': 769, 'brand': 'Intel', 'model': '545s', 'interface': 'SATA/AHCI', 'form_factor': '2.5" & M.2 (256GB)', 'capacity_gb': 256, 'controller': 'SMI SM2259', 'configuration': 'Single-core, 4-ch, 8-CE/ch', 'has_dram': True, 'hmb': None, 'nand_brand': 'Intel', 'nand_type': 'TLC', 'layers': '64', 'read_speed_mb': 550, 'write_speed_mb': 500, 'category': 'High-End SATA', 'notes': None, 'search_keywords': ['545', 'intel 545s', 'intel', '545s', 'intel 545'], 'normalized_name': 'intel 545s', 'name': 'Intel 545s'}
2026-05-30 21:24:48 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/pc/gexxm.html
2026-05-30 21:28:20 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-30 21:28:20 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/pc/gexxm.html
2026-05-30 21:28:24 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-30 21:34:54 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-30 21:34:54 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-30 21:34:54 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-30 21:34:56 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-30 21:34:56 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-30 21:34:57 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-30 21:34:57 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2451 SSDs
2026-05-30 21:34:57 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-30 21:34:58 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5742 case references
2026-05-30 21:35:00 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5732 motherboards
2026-05-30 21:35:00 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-30 21:35:00 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-30 21:35:00 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-30 21:35:00 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-30 21:35:00 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-30 21:35:00 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-30 21:35:02 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-30 21:35:02 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-30 21:35:02 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-30 21:35:03 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2451 SSDs
2026-05-30 21:35:03 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-30 21:35:03 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5742 case references
2026-05-30 21:35:05 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5732 motherboards
2026-05-30 21:35:06 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-30 21:35:06 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-30 21:35:06 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-30 21:35:06 | INFO     | ss_crawler | [crawler] Fetching single computer listing: https://www.ss.com/msg/lv/electronics/computers/pc/gexxm.html
2026-05-30 21:35:09 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 16 SSDs
2026-05-30 21:35:09 | INFO     | ss_crawler | [computer_matcher] [SSD DEBUG] Set result.ssd: {'id': 769, 'brand': 'Intel', 'model': '545s', 'interface': 'SATA/AHCI', 'form_factor': '2.5" & M.2 (256GB)', 'capacity_gb': 256, 'controller': 'SMI SM2259', 'configuration': 'Single-core, 4-ch, 8-CE/ch', 'has_dram': True, 'hmb': None, 'nand_brand': 'Intel', 'nand_type': 'TLC', 'layers': '64', 'read_speed_mb': 550, 'write_speed_mb': 500, 'category': 'High-End SATA', 'notes': None, 'search_keywords': ['545', 'intel 545s', 'intel', '545s', 'intel 545'], 'normalized_name': 'intel 545s', 'name': 'Intel 545s'}
2026-05-30 21:35:10 | INFO     | ss_crawler | [listing_versioning] Detected ID reuse for gexxm: 'Datori un orgtehnika/Datori/ Pārdod' (v1) → new listing (v2)
2026-05-30 21:35:10 | INFO     | ss_crawler | [computer_scraper] Single scrape result: unchanged - Unchanged: Datori un orgtehnika/Datori/ Pārdod...
2026-05-30 21:35:10 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 16 SSDs
2026-05-30 21:35:10 | INFO     | ss_crawler | [computer_matcher] [SSD DEBUG] Set result.ssd: {'id': 769, 'brand': 'Intel', 'model': '545s', 'interface': 'SATA/AHCI', 'form_factor': '2.5" & M.2 (256GB)', 'capacity_gb': 256, 'controller': 'SMI SM2259', 'configuration': 'Single-core, 4-ch, 8-CE/ch', 'has_dram': True, 'hmb': None, 'nand_brand': 'Intel', 'nand_type': 'TLC', 'layers': '64', 'read_speed_mb': 550, 'write_speed_mb': 500, 'category': 'High-End SATA', 'notes': None, 'search_keywords': ['545', 'intel 545s', 'intel', '545s', 'intel 545'], 'normalized_name': 'intel 545s', 'name': 'Intel 545s'}
2026-05-30 21:35:23 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-30 21:35:24 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-30 21:42:34 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-30 21:42:35 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-30 21:42:35 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-30 21:42:37 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-30 21:42:37 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-30 21:42:38 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-30 21:42:38 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2451 SSDs
2026-05-30 21:42:38 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-30 21:42:39 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5742 case references
2026-05-30 21:42:42 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5732 motherboards
2026-05-30 21:42:43 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-30 21:42:43 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-30 21:42:43 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-30 21:42:43 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-30 21:42:43 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-30 21:42:43 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-30 21:42:45 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-30 21:42:45 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-30 21:42:46 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-30 21:42:46 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2451 SSDs
2026-05-30 21:42:46 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-30 21:42:47 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5742 case references
2026-05-30 21:42:50 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5732 motherboards
2026-05-30 21:42:51 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-30 21:42:51 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-30 21:42:51 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-30 21:42:51 | INFO     | ss_crawler | [crawler] Fetching single computer listing: https://www.ss.com/msg/lv/electronics/computers/pc/gexxm.html
2026-05-30 21:42:54 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 16 SSDs
2026-05-30 21:42:54 | INFO     | ss_crawler | [computer_matcher] [SSD DEBUG] Set result.ssd: {'id': 769, 'brand': 'Intel', 'model': '545s', 'interface': 'SATA/AHCI', 'form_factor': '2.5" & M.2 (256GB)', 'capacity_gb': 256, 'controller': 'SMI SM2259', 'configuration': 'Single-core, 4-ch, 8-CE/ch', 'has_dram': True, 'hmb': None, 'nand_brand': 'Intel', 'nand_type': 'TLC', 'layers': '64', 'read_speed_mb': 550, 'write_speed_mb': 500, 'category': 'High-End SATA', 'notes': None, 'search_keywords': ['545', 'intel 545s', 'intel', '545s', 'intel 545'], 'normalized_name': 'intel 545s', 'name': 'Intel 545s'}
